,hotspot_id,lon,lat
5147,L748933,-122.9142344,38.0815115
5148,L454527,-104.7024536,36.0307765
5149,L2146349,-118.4765625,32.8713695
5150,L129106,-110.7208975,32.2400762
5151,L1127305,-71.6133027,42.3064461
5152,L4103685,-82.55431120000001,27.9809017
5153,L4381657,-122.2701963,40.269989
5154,L7073845,-119.22976969999999,46.9014924
5155,L9101331,-123.5069553,48.1271265
5156,L127279,-82.2382,29.6364
5157,L2618425,-89.5149708,38.0313942
5158,L5579460,-103.9532912,38.17439
5159,L7999175,-81.5262516,40.9506612
5160,L131207,-89.83333590000002,35.133335100000004
5161,L613232,-68.81394990000001,44.5226109
5162,L2990515,-71.07433320000001,42.05466129999999
5163,L1772923,-76.449865,42.4817726
5164,L1759016,-82.69811240000001,28.287244899999997
5165,L6262963,-74.9540434,40.054174700000004
5166,L3134836,-75.9690476,42.4079263
5167,L4355027,-87.625709,41.889552
5168,L1102896,-96.610508,41.2434171
5169,L3904005,-70.34870699999999,43.447371000000004
5170,L1136286,-93.4092593,44.863397799999994
5171,L5133234,-71.2464703,41.6971815
5172,L1027531,-113.9835396,48.536101200000004
5173,L2189698,-78.3907315,37.3045701
5174,L1433071,-116.71748459999999,43.5938876
5175,L3839105,-104.4889133,40.5230184
5176,L2141930,-109.945908,34.136253
5177,L2362342,-84.8616064,41.1567402
5178,L465138,-75.8425713,38.61244420000001
5179,L4341129,-122.4329281,47.391434999999994
5180,L609650,-78.29947469999998,43.0566596
5181,L2415408,-71.3794691,42.47194620000001
5182,L336771,-79.3562918,42.486432
5183,L11249533,-78.691742,38.081788
5184,L1552663,-118.29393629999998,33.7874582
5185,L2753168,-115.05441780000001,36.0369429
5186,L2388328,-84.1645387,33.5345184
5187,L127252,-84.3737608,29.893786600000002
5188,L404581,-118.16107029999999,34.7808001
5189,L3860725,-81.57160879999998,28.4103887
5190,L3128007,-84.38608559999999,43.8027877
5191,L1306688,-76.93717,38.9244278
5192,L462930,-78.95003609999998,42.964376200000004
5193,L748588,-86.9481182,36.059993299999995
5194,L1644192,-88.4281005,42.068978200000004
5195,L2417600,-86.19525429999999,42.7749284
5196,L1474897,-77.6366291,41.0281714
5197,L1657051,-108.630829,39.031774
5198,L1126023,-89.963479,29.264013199999997
5199,L2984562,-92.9107046,35.2096281
5200,L502926,-73.3914185,41.0710691
5201,L8976951,-94.86994909999999,29.2655657
5202,L895588,-96.7754531,46.8864774
5203,L144860,-75.44211609999998,40.123349
5204,L3491103,-80.6759548,41.051767299999995
5205,L210241,-78.2993656,43.119731200000004
5206,L2132433,-87.9641819,42.9934107
5207,L1552405,-97.07498609999999,27.8315498
5208,L127274,-82.7624606,29.985055
5209,L1171938,-120.9187889,40.0843759
5210,L159263,-89.4699955,34.833215
5211,L2164056,-75.22720140000001,40.01615870000001
5212,L676457,-77.9952049,35.33382279999999
5213,L207416,-70.189,41.65
5214,L2135148,-122.3775673,37.624293200000004
5215,L152924,-113.38354109999999,37.1206326
5216,L2658366,-87.1612358,30.5812809
5217,L731716,-80.138998,39.458827299999996
5218,L737484,-86.826582,36.1735301
5219,L1348994,-121.8961933,37.507750200000004
5220,L354059,-117.93423999999999,34.690011
5221,L1330898,-120.4369858,45.74491
5222,L465098,-81.58996579999999,31.318594399999995
5223,L1285002,-81.3037205,41.4559791
5224,L7472172,-79.97741640000002,41.985795
5225,L248391,-76.2705344,43.2444498
5226,L605632,-84.34450859999998,33.682550299999996
5227,L1565950,-97.9310559,29.861337100000004
5228,L904990,-93.16616540000001,48.58458510000001
5229,L736979,-77.3877811,37.2449516
5230,L836840,-76.2272,39.7505514
5231,L276769,-77.2384814,38.7723649
5232,L1483175,-75.569855,41.5115949
5233,L718448,-78.2706,37.8604
5234,L453174,-91.67541999999999,41.7893
5235,L1415142,-76.6436839,39.3798437
5236,L611583,-85.493288,43.04129260000001
5237,L241883,-86.79268370000001,33.3868229
5238,L1756842,-78.5268438,33.859401
5239,L1495408,-92.43216,42.55072020000001
5240,L1400547,-70.64171999999998,42.685
5241,L1874202,-93.815787,41.7192733
5242,L163280,-87.7038449,43.756206899999995
5243,L302786,-97.6418281,27.8669646
5244,L1920850,-83.98223879999998,34.0604281
5245,L1017848,-110.45825959999999,33.2685464
5246,L1296828,-114.2770386,47.0098745
5247,L2766903,-114.51389909999999,36.42970800000001
5248,L2928664,-76.270775,39.491027
5249,L2518659,-75.95932509999999,36.768321500000006
5250,L436451,-119.2672348,37.9669368
5251,L781753,-72.4066722,41.036862400000004
5252,L3405038,-100.1794821,37.95736779999999
5253,L1019048,-85.0559324,46.2636615
5254,L464545,-117.3475885,33.2076695
5255,L816731,-81.19763370000003,35.2927804
5256,L166120,-73.3964332,44.0330487
5257,L4187460,-81.212372,29.583577000000002
5258,L1525609,-85.44865,42.28175
5259,L389734,-74.2344475,41.347046399999996
5260,L1465357,-74.2671285,40.7394287
5261,L443795,-84.3988609,39.6368937
5262,L1570759,-73.2111396,42.0028245
5263,L1180204,-73.96788959999998,40.7795361
5264,L1565306,-86.11348670000002,46.3228736
5265,L6356674,-78.923745,36.046987
5266,L2320054,-73.70977090000002,42.7858769
5267,L625782,-82.255969,27.007825899999997
5268,L975153,-92.8435123,41.74578320000001
5269,L269018,-74.93453620000003,38.9293612
5270,L5001485,-110.2596091,31.406210499999997
5271,L272074,-117.08612340000002,48.952629200000004
5272,L992067,-120.82729340000002,45.6821386
5273,L610086,-76.8199468,39.2151981
5274,L280798,-103.66986329999999,41.7078027
5275,L1111304,-72.601,41.775
5276,L788259,-98.1059361,29.711165
5277,L1055849,-96.08144759999999,28.7652515
5278,L355076,-70.9358627,42.4566645
5279,L2486456,-86.94880490000001,41.6469267
5280,L417226,-75.8227551,39.6877391
5281,L893919,-77.1338081,38.87259210000001
5282,L857272,-121.2176514,38.6522541
5283,L3172922,-80.1713306,26.169555
5284,L1054171,-96.927309,32.7827646
5285,L684344,-112.92783190000002,32.0307314
5286,L6175149,-110.78478,31.79839
5287,L1192444,-119.76471480000001,39.2380141
5288,L1624598,-79.98698449999998,41.936331700000004
5289,L1071411,-122.51331929999999,37.7799752
5290,L6456835,-78.8748729,38.5289646
5291,L357216,-96.556499,46.3070984
5292,L1757469,-95.341272,28.916432699999998
5293,L208442,-93.1406307,44.979462
5294,L4130917,-81.3664647,28.228832099999998
5295,L2162526,-105.21584990000001,40.003654
5296,L157684,-87.8895,43.0032
5297,L588386,-80.3137279,27.46111010000001
5298,L2512081,-75.17991540000001,40.2049846
5299,L5650204,-106.2327719,35.7659739
5300,L3284793,-81.93856099999998,40.646399
5301,L923776,-122.20485990000002,37.9987826
5302,L4307113,-86.2451005,39.1584177
5303,L270543,-76.3915905,43.1163083
5304,L5974193,-123.0531138,38.344823299999995
5305,L339898,-67.15790030000001,44.6984761
5306,L831918,-75.9692574,37.1214539
5307,L913159,-80.3798604,40.439435100000004
5308,L486932,-93.2568026,44.8210251
5309,L569900,-70.52948,42.9222405
5310,L8577547,-86.7017126,36.218399
5311,L439236,-118.58672620000002,34.156029700000005
5312,L2415560,-97.56835699999999,26.079517499999998
5313,L799306,-117.25940559999998,32.9677315
5314,L345321,-84.7992156,39.1318104
5315,L5678462,-106.02513909999999,35.5912276
5316,L2951583,-90.305922,42.2041393
5317,L507516,-77.24374,39.031417
5318,L1791705,-73.788599,40.7900193
5319,L1455846,-90.42426359999999,38.2362732
5320,L684279,-81.1829352,34.0486151
5321,L807729,-73.2337689,41.1521298
5322,L1273552,-78.51207729999999,41.1964126
5323,L596082,-99.84632490000001,40.8403076
5324,L256022,-121.77948880000001,36.8171904
5325,L389007,-74.1025167,40.7833
5326,L247909,-98.19587059999999,26.1896055
5327,L7339764,-92.84070899999999,45.401497
5328,L5135484,-73.5953443,41.3554919
5329,L935041,-71.3441849,42.5534597
5330,L2364422,-122.44326799999999,38.5644146
5331,L1783805,-89.3745536,42.32803060000001
5332,L3232042,-123.41474529999999,42.4421973
5333,L1100255,-116.081028,44.9177746
5334,L1290771,-73.0129051,41.3498815
5335,L131428,-70.09569549999999,44.11858370000001
5336,L190743,-112.23838810000001,41.046540500000006
5337,L2886269,-117.9285336,37.4660705
5338,L454444,-91.18515009999999,30.45992
5339,L127257,-84.16098120000002,30.0879518
5340,L4599458,-83.020699,39.8552136
5341,L1636763,-89.57427990000002,40.7923269
5342,L3811321,-110.73763999999998,43.65416
5343,L4593027,-122.19849440000002,48.290808500000004
5344,L596267,-74.1189194,40.78798270000001
5345,L268849,-74.9280694,40.6507186
5346,L4636554,-95.2645394,29.544571299999998
5347,L580878,-81.0518074,27.872863
5348,L5577142,-105.1203,39.9404
5349,L827083,-76.156497,39.6588679
5350,L3117550,-83.1921131,42.72472929999999
5351,L914852,-96.7708719,44.3123261
5352,L2366974,-101.04139920000001,39.8160109
5353,L1195768,-74.25228620000001,41.202942
5354,L859168,-121.22557140000002,40.2999682
5355,L159289,-75.3485,37.8941
5356,L611585,-84.800437,44.363366299999996
5357,L897808,-71.10256609999998,42.3281089
5358,L738970,-117.10000990000002,47.9030449
5359,L718718,-76.4292026,37.0645778
5360,L697970,-110.8829092,31.483435800000002
5361,L3300821,-77.146732,40.537123
5362,L3639841,-102.786088,38.471506299999994
5363,L332514,-104.451592,48.4844088
5364,L552945,-97.6352835,30.2319665
5365,L1283129,-113.93363000000001,46.8264927
5366,L3887992,-85.7965949,38.9508195
5367,L3794715,-84.15052490000002,33.6444787
5368,L619213,-78.7791824,38.097686100000004
5369,L263739,-85.8574031,44.9368361
5370,L378191,-92.1011353,46.7384783
5371,L818961,-122.1544111,36.983226200000004
5372,L816283,-69.6544039,43.7867802
5373,L1137622,-95.1033238,43.498027799999996
5374,L388970,-120.6026745,46.9117689
5375,L785002,-102.6308441,42.6371159
5376,L624723,-81.8013668,28.911094300000002
5377,L887336,-91.5231514,44.0333326
5378,L684542,-118.1698465,35.7264561
5379,L591961,-82.0634723,40.6807031
5380,L1920465,-83.048263,40.22871
5381,L512327,-97.3538446,32.7429232
5382,L503257,-118.176198,35.069134399999996
5383,L1815481,-105.33779709999999,40.2321031
5384,L857229,-121.7527628,38.5754473
5385,L588041,-122.6720095,45.5175943
5386,L160286,-122.4925088,47.2407274
5387,L677008,-87.5295267,37.35216060000001
5388,L1815742,-73.7463189,40.9172538
5389,L695252,-89.54441070000001,43.289701799999996
5390,L311600,-83.505578,40.762393100000004
5391,L505247,-97.86973809999999,28.0369646
5392,L391840,-117.8956324,33.670603
5393,L1105761,-81.02528570000003,35.1024256
5394,L165316,-89.37252,37.43892
5395,L481602,-70.2338791,43.6539627
5396,L1055170,-92.7607226,44.98193610000001
5397,L555427,-87.8478813,41.6774956
5398,L375699,-93.449,44.8327
5399,L1340805,-74.2331594,40.5011224
5400,L304736,-73.4355471,44.0304348
5401,L523242,-81.70315,36.15305
5402,L1415974,-113.05314640000002,37.67556389999999
5403,L526579,-82.72687909999998,35.293831299999994
5404,L3856813,-95.73602199999999,39.0085633
5405,L1598759,-106.8775049,33.79611729999999
5406,L2589433,-70.76861159999999,42.971891799999995
5407,L3274573,-71.3951958,44.2238442
5408,L857787,-89.9755383,39.2104432
5409,L128937,-110.291,31.428
5410,L7887471,-81.769515,32.432666
5411,L2689586,-121.141995,37.724134
5412,L1848622,-122.1225686,37.9151473
5413,L2261316,-113.72065190000001,43.3796706
5414,L342592,-94.5682139,37.4365778
5415,L2011248,-76.27245429999998,42.0957386
5416,L4002467,-110.622229,31.717074
5417,L2251280,-77.8962958,40.8005783
5418,L1249451,-115.3935,35.045367
5419,L555429,-87.874639,41.715587899999996
5420,L1433937,-98.63726199999999,34.71342420000001
5421,L834260,-75.5287635,40.0693443
5422,L848711,-105.506773,40.07353970000001
5423,L1191662,-77.6208718,39.62798170000001
5424,L4528454,-76.5281948,42.3131715
5425,L1088649,-106.35699029999999,35.833019
5426,L1498816,-122.50357679999999,48.731747
5427,L954555,-73.82246020000002,40.6172101
5428,L2415579,-78.8848761,43.02997070000001
5429,L4428580,-69.8189843,44.2980376
5430,L713122,-70.71659090000001,42.0034505
5431,L2880702,-121.2883166,35.68821170000001
5432,L2728393,-79.2263603,38.115460799999994
5433,L1079595,-97.84338000000001,30.1619743
5434,L772816,-73.2372665,41.9732749
5435,L1315337,-74.01952740000002,43.913816
5436,L1305190,-119.55334599999999,37.74395300000001
5437,L1160738,-87.9567146,41.83030479999999
5438,L674351,-81.81078670000002,26.712225300000004
5439,L365528,-96.7044067,28.796471
5440,L797546,-71.0976899,42.297341700000004
5441,L2609877,-72.48338879999999,42.760318
5442,L2171622,-76.4600828,42.47493529999999
5443,L467080,-76.2156343,38.6982383
5444,L2816615,-69.01548559999999,44.4209071
5445,L762572,-122.3887253,37.791032
5446,L3346747,-75.42910340000002,38.9424044
5447,L5544735,-72.1845961,43.3785399
5448,L7058188,-105.11858219999999,40.550093
5449,L445580,-90.7327366,42.6594326
5450,L164712,-88.72114,40.19729
5451,L1528140,-117.85289590000001,33.6639028
5452,L481406,-69.95173220000001,41.8586304
5453,L871982,-116.28068090000001,35.6256895
5454,L129067,-94.5008326,29.5100602
5455,L2699201,-122.5840665,47.5009969
5456,L5715402,-81.36797299999998,31.207383
5457,L129097,-104.6962967,32.2428017
5458,L2469959,-78.4451723,37.2050318
5459,L220550,-75.28713409999997,40.042300399999995
5460,L1069499,-85.02868649999998,29.725626000000002
5461,L3337786,-74.17243309999998,41.9899718
5462,L131149,-77.5347137,43.2345314
5463,L342578,-90.7373444,39.1392667
5464,L4072319,-80.596776,28.144314399999995
5465,L1308101,-95.914979,29.932176199999997
5466,L751981,-72.2115416,44.6167906
5467,L629822,-117.53098729999999,47.7895169
5468,L1831075,-80.2798801,27.300707199999998
5469,L997449,-82.33376379999999,35.74846270000001
5470,L4585620,-110.78982350000001,31.7163729
5471,L420025,-82.0700598,41.4163576
5472,L2036486,-78.90629770000002,42.9321075
5473,L10356384,-76.0128839,36.7516357
5474,L2180735,-84.54327109999998,44.611489899999995
5475,L5771874,-89.8688507,30.0763731
5476,L2698117,-97.7057505,30.2038198
5477,L2688236,-75.90532420000002,38.7058523
5478,L781868,-82.2773838,35.7172493
5479,L3552866,-80.1944447,32.7257758
5480,L449936,-75.8924818,38.31152460000001
5481,L392189,-97.76211440000002,27.384386
5482,L297014,-101.8908761,33.5280838
5483,L995547,-82.91991230000002,42.5891094
5484,L342924,-107.5681231,40.4972168
5485,L1485520,-75.2958748,38.8565505
5486,L5268650,-74.8888528,40.2553244
5487,L745263,-79.44749240000002,42.128704799999994
5488,L340479,-123.9460435,46.6212809
5489,L260111,-93.1423473,44.782870700000004
5490,L2227520,-96.237874,29.61808730000001
5491,L746022,-73.5888076,41.245568299999995
5492,L1330512,-80.2420914,41.5895675
5493,L3324079,-75.30954859999999,40.0707066
5494,L983577,-88.26467509999998,42.2261658
5495,L283793,-73.8046006,43.0507487
5496,L3081185,-105.0008655,40.5374246
5497,L1851035,-73.268013,42.3256811
5498,L1889719,-95.19370079999999,29.539971500000004
5499,L991670,-111.7032981,45.7005388
5500,L1652746,-77.8082979,38.5072903
5501,L166319,-72.5746,44.2852
5502,L123085,-73.692922,43.1451775
5503,L521800,-71.0551071,41.5132049
5504,L6563558,-121.91407079999999,37.44247
5505,L1915585,-80.980909,40.787908
5506,L728350,-123.5779095,42.2617532
5507,L386524,-93.5436487,38.9051808
5508,L355544,-92.09109000000001,46.77987
5509,L3673263,-122.4915511,37.9111281
5510,L1448019,-75.4999083,40.378988799999995
5511,L2267149,-116.1220338,42.837084600000004
5512,L1136615,-123.94135949999999,45.7220149
5513,L446343,-75.3181458,38.0987669
5514,L3298505,-72.47225759999998,42.4930488
5515,L355861,-81.03388890000002,33.9405556
5516,L200363,-89.01479300000004,39.8233379
5517,L1166489,-84.3889368,42.7665328
5518,L436636,-124.1558933,41.136455700000006
5519,L127258,-84.1473314,30.151565299999998
5520,L3339003,-74.0059423,40.7039737
5521,L564746,-87.88538929999999,42.0789863
5522,L506044,-117.8814125,33.5935307
5523,L1925383,-123.290572,45.043343
5524,L159292,-75.3607863,37.8955146
5525,L1924233,-122.41413119999999,47.655213
5526,L779715,-103.18960190000001,44.2274885
5527,L3837440,-79.428862,35.13525
5528,L342912,-109.59881170000001,36.3527819
5529,L4081898,-89.4301057,43.0864973
5530,L1306255,-75.602181,40.0405279
5531,L502268,-87.778101,42.7345939
5532,L1395463,-84.4021648,42.1277181
5533,L7806317,-104.8670847,39.7114074
5534,L740288,-124.38809750000001,47.6515416
5535,L1082379,-119.8880267,47.984097999999996
5536,L1608469,-81.92027590000002,40.5349992
5537,L7475575,-92.093928,46.791427
5538,L748725,-101.7298096,35.541581
5539,L3639432,-83.28342679999999,41.66140120000001
5540,L1320157,-105.84168429999998,40.2331498
5541,L7507535,-85.0498223,35.71843829999999
5542,L7557861,-97.7889311,30.5951255
5543,L774390,-71.0077178,42.4686069
5544,L389673,-82.6156425,42.6512581
5545,L3178658,-70.9389353,42.4465654
5546,L284155,-73.809474,40.8681047
5547,L1439802,-75.529465,40.5901419
5548,L985351,-75.08212209999998,38.7657665
5549,L2411058,-75.48110600000003,37.936006899999995
5550,L3063737,-122.059527,36.9527469
5551,L4459874,-88.79751209999998,40.1640948
5552,L1164789,-122.76330109999999,38.7368624
5553,L1435680,-97.6050352,35.5266959
5554,L300609,-111.6830875,33.513883899999996
5555,L7714998,-123.8960409,46.494360799999995
5556,L1375298,-81.1593365,36.12909000000001
5557,L280913,-98.8110352,26.4899332
5558,L4284419,-122.1662575,47.7527635
5559,L3298066,-81.3551652,24.6696188
5560,L5484646,-70.67449090000002,41.7261664
5561,L1123991,-70.6639552,41.7266949
5562,L698077,-79.9304295,32.769792800000005
5563,L2211119,-113.97577290000001,45.015908700000004
5564,L199765,-121.9988581,44.338564
5565,L7209244,-107.7732182,41.3186888
5566,L4783817,-110.2738108,31.399838199999998
5567,L525200,-73.4754729,40.83360020000001
5568,L581844,-116.8150949,34.269346399999996
5569,L985988,-87.8800571,47.4446624
5570,L2598864,-74.026074,40.646519
5571,L207439,-70.90903,42.62481
5572,L405236,-87.8565502,42.2594928
5573,L2403481,-122.31596200000001,37.499578
5574,L338888,-97.0347507,28.0310283
5575,L516461,-121.3164747,45.710933000000004
5576,L847405,-81.3805389,24.69116360000001
5577,L152737,-87.8139,42.364
5578,L794104,-73.9218682,40.9395739
5579,L2821473,-98.19663759999999,31.071002399999998
5580,L225644,-97.072276,27.835069
5581,L739721,-103.84414670000001,44.6945287
5582,L3998423,-123.02179199999999,45.104299
5583,L479726,-88.2081985,43.8630001
5584,L1435167,-107.8707355,48.3642774
5585,L2455262,-86.8100193,33.1675036
5586,L618477,-85.3003474,37.2394741
5587,L3002389,-80.2488828,26.1916997
5588,L817534,-111.90570829999999,33.4352651
5589,L651936,-121.84934380000001,37.09775020000001
5590,L684346,-105.1890063,40.1819226
5591,L6059860,-73.8616266,41.16336010000001
5592,L1550416,-106.3108726,35.000673799999994
5593,L853398,-90.1812744,32.3036203
5594,L686864,-118.19433329999998,35.50725
5595,L252924,-95.8415317,30.0547023
5596,L1286704,-87.8182912,30.229370899999996
5597,L1314638,-77.9727495,43.3661085
5598,L3871674,-112.1092182,36.0589308
5599,L4444654,-117.4078605,47.663312
5600,L1253766,-75.1343715,39.5034507
5601,L7199400,-81.9992495,40.8453722
5602,L295124,-113.8170193,48.67711970000001
5603,L4452474,-74.96088409999999,41.072555200000004
5604,L857737,-81.7938137,41.4287309
5605,L3366752,-80.706358,35.255586
5606,L3822178,-111.916523,33.438604
5607,L2348996,-89.285717,38.66668610000001
5608,L1171354,-93.84974240000001,29.718228000000003
5609,L771798,-80.01889940000002,39.2675636
5610,L3538386,-93.41666219999999,45.0693987
5611,L1206041,-72.25012779999999,42.4723966
5612,L2851791,-75.3233515,42.3205196
5613,L727323,-90.66138000000001,29.25457
5614,L900336,-123.0055904,48.61906610000001
5615,L1159307,-120.2036047,45.7193942
5616,L5835982,-74.54897729999998,41.5024804
5617,L4100086,-81.68584140000002,41.502388
5618,L358617,-121.3138676,38.1615561
5619,L387511,-111.912725,40.6628661
5620,L1660916,-122.539651,38.987208
5621,L210007,-73.0164613,41.30386470000001
5622,L2206179,-123.171044,44.084576
5623,L303734,-89.7010463,35.0528516
5624,L1910261,-74.63484759999999,40.7153871
5625,L1222076,-87.64302059999999,41.961621799999996
5626,L861790,-123.07622909999999,44.80108320000001
5627,L5841460,-83.7648243,42.2699734
5628,L3126746,-103.4616637,38.97286810000001
5629,L601091,-120.23797990000001,39.323732899999996
5630,L1315269,-120.8311987,37.848256400000004
5631,L210455,-80.1522417,26.80924820000001
5632,L109463,-117.119,33.063
5633,L277331,-98.9782344,34.7439364
5634,L1467505,-95.41070490000001,39.1317643
5635,L639466,-120.7807946,40.557814
5636,L1160554,-104.1457772,32.3835222
5637,L1868946,-71.4928171,42.766544399999994
5638,L2949041,-94.82969279999999,30.040507
5639,L266161,-75.63567640000002,38.4057886
5640,L3736548,-74.4402,40.4015
5641,L737999,-84.78218079999998,45.7780596
5642,L1341653,-74.2139906,40.5171956
5643,L302549,-83.71861,35.35778
5644,L159274,-77.1548367,38.6855823
5645,L349018,-76.7641162,43.0921176
5646,L8963806,-81.9373012,40.81143820000001
5647,L1144845,-99.4008851,36.42116160000001
5648,L927284,-110.96549750000001,32.456129499999996
5649,L364733,-70.23817059999999,42.069185499999996
5650,L445555,-76.18233199999997,39.1790795
5651,L5966553,-121.9281149,47.59393789999999
5652,L4312104,-86.7773151,35.9482031
5653,L990077,-122.44920590000001,37.7960445
5654,L837534,-116.79780009999999,47.674707299999994
5655,L304178,-105.2558372,39.9318653
5656,L2111680,-88.24240209999998,42.3083555
5657,L4012409,-105.1781568,40.1838602
5658,L459880,-79.9531531,33.0527741
5659,L2721946,-79.9007872,40.44268579999999
5660,L800741,-75.1479542,44.8913831
5661,L1453983,-123.3302479,44.577607799999996
5662,L5281954,-91.5473653,41.6298867
5663,L450691,-78.4010768,39.697661
5664,L436589,-119.16511770000001,37.930684299999996
5665,L7945889,-76.6882416,37.2853955
5666,L2602542,-78.939777,38.080926700000006
5667,L809856,-83.6392593,41.1323831
5668,L627325,-122.0230865,36.9723054
5669,L781048,-123.84527209999999,39.8330921
5670,L3689259,-97.5099677,38.2300081
5671,L127215,-90.2252,35.3422
5672,L998165,-78.8632075,36.0732309
5673,L2079604,-77.3392063,38.874233399999994
5674,L443278,-77.27736,37.3172399
5675,L2704928,-73.5669422,42.0536902
5676,L1422851,-105.67186799999999,36.5346
5677,L1018416,-83.35052490000002,41.8963996
5678,L9054420,-84.6843701,29.8310685
5679,L3232106,-80.3969568,27.7635419
5680,L3406540,-112.14616299999999,43.78082379999999
5681,L3269799,-122.260977,37.572576
5682,L5420661,-71.2900515,41.5024315
5683,L3696268,-89.415766,43.04332700000001
5684,L7202022,-121.5628383,41.907527200000004
5685,L6105843,-122.509612,37.783947
5686,L718303,-77.3157424,38.3889073
5687,L653089,-84.22638420000001,46.31990379999999
5688,L1479476,-76.2841806,41.31516970000001
5689,L1932972,-75.41994090000001,39.1370508
5690,L3972417,-75.52663390000002,39.9370348
5691,L278186,-71.63435240000003,44.2550295
5692,L887532,-85.14814140000001,46.76259
5693,L353771,-120.66084029999999,35.3024106
5694,L845491,-81.3568497,30.1617516
5695,L280336,-81.3315868,41.6113006
5696,L1339814,-76.52130809999998,35.7845451
5697,L2867911,-95.613842,43.6163554
5698,L128986,-110.10765259999998,31.438428499999997
5699,L730817,-73.15610290000002,41.74815870000001
5700,L834081,-116.835748,47.6591081
5701,L620895,-81.3532019,41.1672185
5702,L1628412,-73.99727879999998,40.7311385
5703,L786778,-73.88380459999998,40.9758142
5704,L795576,-84.9192524,34.5761963
5705,L2770052,-122.65188219999999,45.614877899999996
5706,L1807146,-71.7990408,44.5342761
5707,L777491,-84.56661700000002,40.497451399999996
5708,L715173,-73.9761783,40.7964515
5709,L124281,-79.563,33.02
5710,L1843449,-74.02437309999998,40.60402970000001
5711,L259782,-70.7942462,42.7368477
5712,L869803,-75.9287989,38.8394318
5713,L860371,-118.2054555,33.974078999999996
5714,L716976,-123.25767520000001,44.0561844
5715,L760406,-110.6025195,44.9531216
5716,L2708878,-105.0944316,39.377161799999996
5717,L475992,-104.5122313,38.225387
5718,L576672,-82.59152409999999,27.3344126
5719,L444656,-120.7639503,42.950819
5720,L3355932,-122.43410300000001,47.009494000000004
5721,L3286416,-87.7111959,41.4491922
5722,L467271,-75.72506899999998,37.9693727
5723,L10491080,-73.0433699,41.280392
5724,L1842340,-74.6306008,40.3398141
5725,L519700,-70.1055622,42.05745020000001
5726,L2070934,-122.2791088,39.9175539
5727,L349791,-76.9475985,43.1705689
5728,L2104010,-80.8917546,41.636961299999996
5729,L4650092,-102.0699241,30.855983000000002
5730,L1301295,-106.49892209999999,35.3797518
5731,L2129015,-91.9818878,34.1750812
5732,L3462264,-87.6434541,41.54033370000001
5733,L6057121,-89.50223570000001,37.5976911
5734,L5806681,-76.62867309999999,36.0575821
5735,L152634,-88.2442,41.7705
5736,L6125771,-122.9962617,48.025267299999996
5737,L252160,-87.69982790000002,43.7498742
5738,L470208,-115.6841469,32.7818446
5739,L1928919,-85.18674370000002,35.1029698
5740,L1542355,-116.22278829999999,43.66316970000001
5741,L814775,-84.41757199999998,32.7832337
5742,L444941,-76.79473399999998,42.4995275
5743,L387728,-91.307373,32.8340198
5744,L2139065,-86.32294499999998,44.2634816
5745,L249423,-98.88262990000001,29.3424773
5746,L600871,-122.12093349999999,40.2842401
5747,L1011306,-117.335628,33.6674227
5748,L1313964,-98.7808228,29.34567100000001
5749,L864592,-122.3891973,37.9098045
5750,L1746985,-72.9294895,41.3090689
5751,L2456697,-118.99856869999999,43.4430451
5752,L4304304,-82.4223069,29.9039055
5753,L2147788,-71.69305440000002,41.6706278
5754,L5917282,-84.7478485,43.759143
5755,L1446748,-120.47616880000001,47.524536299999994
5756,L2329158,-81.5745505,41.5239566
5757,L1138512,-70.28091429999999,43.6474263
5758,L337645,-108.8799135,32.2765723
5759,L729328,-111.77168370000001,40.113822
5760,L2849589,-89.3408632,41.851208299999996
5761,L854854,-86.6003752,34.705669799999995
5762,L6560057,-101.5422964,40.4353195
5763,L420544,-97.7482796,27.310163399999997
5764,L674611,-74.40765379999998,40.8822416
5765,L745487,-81.32290359999998,28.596466999999997
5766,L714074,-75.11095909999997,39.264031700000004
5767,L831454,-87.27229,36.3930813
5768,L508340,-74.198581,40.5121298
5769,L459964,-69.94947909999999,43.9530658
5770,L1124111,-105.2074814,40.01915200000001
5771,L2318007,-93.2564163,44.03713370000001
5772,L127197,-91.9077,34.766
5773,L1206350,-90.29612929999999,36.1173567
5774,L2509202,-82.7709317,27.9026338
5775,L2918980,-86.83872099999998,40.382833700000006
5776,L4185685,-73.7766483,41.817418599999996
5777,L4049349,-74.7308117,40.3597812
5778,L162799,-89.9752647,38.8171894
5779,L2741763,-80.3012025,41.604045899999996
5780,L3844855,-80.45016109999997,41.275842
5781,L282676,-77.28894609999998,39.0537674
5782,L2933674,-77.2896552,43.23522970000001
5783,L152905,-103.814605,33.417636
5784,L191106,-73.9724819,40.77154820000001
5785,L1039531,-71.3156891,42.4356202
5786,L225084,-73.6477569,41.595318
5787,L1880516,-72.5451318,41.252200099999996
5788,L4990397,-75.14044940000002,40.285991499999994
5789,L443258,-77.411449,37.5262006
5790,L1116112,-87.6152372,41.875344899999995
5791,L303208,-75.0370474,40.4094816
5792,L292227,-76.80856690000002,42.1655917
5793,L127435,-80.5843,25.3944
5794,L868295,-122.5010347,37.76872
5795,L2614150,-87.624507,30.347137
5796,L1070923,-98.6252975,34.705317
5797,L1113981,-111.03723049999999,31.745959999999997
5798,L718190,-117.0949459,32.9164133
5799,L497142,-97.8716183,26.0845573
